,sku,title,quantity,total_price,base_price,order_code,state,status,pickup_point_id,city,delivery_mode,creation_date,is_kaspi_delivery,courier_transmission_date,express,firstMileCourier,order_delivery_cost_for_seller,delivery_cost,delivery_address_city,Delivery_type,Date
145,106127563_348995,"ILOAOT Window Cleaning Robot белый, черный",1,57660,57660,298114360,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1699207034524,True,1699266116000.0,False,Zammler,1231,0,Семей,Zammler,2023-11-05
140,110733128_417591,PRETTYCARE W200 синий,1,68995,68995,297236077,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1699160576741,True,1699180994000.0,False,Zammler,1231,0,Алматы,Zammler,2023-11-05
151,110171150_942929,SmartCare 211 фен 1300 W,1,7939,7939,298030377,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_PICKUP,1699204387909,True,1699266128000.0,False,Zammler,783,0,,Zammler,2023-11-05
143,106113756_704842,Комплект видеонаблюдения SUNQAR 389837 1920x1080,1,54500,54500,298007492,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1699203449619,True,1699266741000.0,False,Zammler,1231,0,Актобе,Zammler,2023-11-05
138,108249732_124621,GESS Ubalance,1,59500,59500,298047120,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1699204991370,True,1699266120000.0,False,Zammler,1679,0,Костанай,Zammler,2023-11-05
124,111218287_419620,Тренажер ZANI Vibrom1 Виброплатформа для похудения с bluetooth,1,57300,57300,298065487,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1699205691031,False,,,,0,0,Астана,Pickup,2023-11-05
125,110733128_417591,PRETTYCARE W200 синий,1,68500,68500,297978720,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1699202189950,False,,,,0,0,Астана,Pickup,2023-11-05
126,100977090_236595,Машинка Xiaomi Deerma Rechargeable Lint Remover MQ600 белый,1,7276,7276,297845591,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1699195834405,False,,,,0,0,Астана,Pickup,2023-11-05
113,110701949_423177,"BÖGE воротник для шеи и плеч вибрационный, разминающий",1,48490,48490,297513624,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_PICKUP,1699178134903,False,,,,0,0,,Pickup,2023-11-05
112,109294768_115040,Шуруповерт 48V,1,28500,28500,297618058,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_PICKUP,1699184137744,False,,,,0,0,,Pickup,2023-11-05
122,111218287_419620,Тренажер ZANI Vibrom1 Виброплатформа для похудения с bluetooth,1,57300,57300,298093726,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1699206609938,False,,,,0,0,Астана,Pickup,2023-11-05
110,108249732_124621,GESS Ubalance,1,59995,59995,297292220,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1699164642818,False,,,,0,0,Астана,Pickup,2023-11-05
109,104613043_912875,TechniQ X11 бежевый,1,54997,54997,297254936,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1699162267665,False,,,,0,0,Астана,Pickup,2023-11-05
121,106127563_348995,"ILOAOT Window Cleaning Robot белый, черный",1,57660,57660,298070484,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1699205907544,True,,False,Zammler,1231,0,Актау,Zammler,2023-11-05
136,109791914_582760,Кофемашина SOKANY SK-6863 серебристый,1,41100,41100,297735510,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1699190391940,False,,,,0,0,Астана,Pickup,2023-11-05
137,113380615_907496,Увлажнитель воздуха LP-2203 белый,1,49999,49999,297949985,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1699200959056,True,1699266746000.0,False,Zammler,1231,0,Алматы,Zammler,2023-11-05
129,109659395_350223,TCM XT белый,1,13000,13000,297420834,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1699172688625,True,1699180916000.0,False,Zammler,783,0,Кокшетау,Zammler,2023-11-05
114,110733128_417591,PRETTYCARE W200 синий,1,68995,68995,297446549,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1699174210506,False,,,,0,0,Астана,Pickup,2023-11-05
158,172353,"Массажер Fascial Gun KH-360 ручной вибрационный, перкуссионный",1,6900,6900,298287060,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1699271989025,True,1699352608000.0,False,Zammler,783,0,Шалкар,Zammler,2023-11-06
154,100977090_236595,Машинка Xiaomi Deerma Rechargeable Lint Remover MQ600 белый,1,7276,7276,298524321,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_PICKUP,1699365251392,True,1699422046000.0,False,Zammler,615,0,,Zammler,2023-11-07
139,106885876_844646,"Рюкзак End&Start 2022 холщовка черный, серый",1,6222,6222,298644038,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1699424559631,False,,,,0,0,Астана,Pickup,2023-11-08
153,100977090_236595,Машинка Xiaomi Deerma Rechargeable Lint Remover MQ600 белый,1,7276,7276,298810866,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_PICKUP,1699498134186,True,1699525014000.0,False,Zammler,783,0,,Zammler,2023-11-08
152,100977090_236595,Машинка Xiaomi Deerma Rechargeable Lint Remover MQ600 белый,1,7276,7276,298765309,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_PICKUP,1699461561192,True,1699525009000.0,False,Zammler,783,0,,Zammler,2023-11-08
147,109791914_582760,Кофемашина SOKANY SK-6863 серебристый,1,44000,44000,299051414,ARCHIVE,CANCELLED,17186215_PP1,,DELIVERY_PICKUP,1699594905125,False,,,,0,0,,Pickup,2023-11-10
159,105711391_785616,"Массажер Микротоковый лифтинг массажер KFL-701, инфракрасный прогрев",1,5100,5100,299394107,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_PICKUP,1699724150658,True,,False,,0,0,,Zammler,2023-11-11
156,100977090_236595,Машинка Xiaomi Deerma Rechargeable Lint Remover MQ600 белый,1,7280,7280,299397096,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_PICKUP,1699725303948,True,,False,,0,0,,Zammler,2023-11-11
162,105711391_785616,"Массажер Микротоковый лифтинг массажер KFL-701, инфракрасный прогрев",1,5100,5100,299317379,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_PICKUP,1699699759104,True,1699784403000.0,False,Zammler,783,0,,Zammler,2023-11-11
157,105711391_785616,"Массажер Микротоковый лифтинг массажер KFL-701, инфракрасный прогрев",1,5100,5100,299448124,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_PICKUP,1699765290001,True,,False,,0,0,,Zammler,2023-11-12
161,106885876_844646,"Рюкзак End&Start 2022 холщовка черный, серый",1,6222,6222,299542369,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1699791139981,False,,,,0,0,Астана,Pickup,2023-11-12
163,100977090_236595,Машинка Xiaomi Deerma Rechargeable Lint Remover MQ600 белый,1,7280,7280,299539106,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1699790063131,True,1699854312000.0,False,Zammler,783,0,Алматы,Zammler,2023-11-12
168,100977090_236595,Машинка Xiaomi Deerma Rechargeable Lint Remover MQ600 белый,1,7800,7800,299788629,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1699875085357,True,1699942253000.0,False,Zammler,783,0,Алматы,Zammler,2023-11-13
171,110817828_615445,L2988 белый,1,12000,12000,299788900,ARCHIVE,RETURNED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1699875371302,True,1699942237000.0,False,Zammler,783,0,Уральск,Zammler,2023-11-13
160,110817828_615445,L2988 белый,1,12000,12000,299790095,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1699875140984,True,,False,,0,0,Уральск,Zammler,2023-11-13
164,110817828_615445,L2988 белый,1,12000,12000,300228023,ARCHIVE,RETURNED,17186215_PP1,,DELIVERY_LOCAL,1700027844877,False,,,,0,0,Астана,Pickup,2023-11-15
173,106776767_520815,Роликовый 3D массажер миостимулятор для лица Biolift m101 Gezatone,1,19200,19200,300321295,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1700049369525,True,1700129710000.0,False,Zammler,1231,0,Туркестан,Zammler,2023-11-15
174,100977090_236595,Машинка Xiaomi Deerma Rechargeable Lint Remover MQ600 белый,1,7910,7910,300540926,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_PICKUP,1700127923722,True,1700132849000.0,False,Zammler,783,0,,Zammler,2023-11-16
167,104237391_715439,Массажер Fascial Gun SH-228 ручной перкуссионный,1,7600,7600,300523125,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1700122798252,False,,,,0,0,Астана,Pickup,2023-11-16
166,6201364_802863,Инфракрасный обогреватель Тепломакс Курортный городок настенный 60х105 см,1,9930,9930,300478819,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1700113751673,False,,,,0,0,Астана,Pickup,2023-11-16
169,109791914_582760,Кофемашина SOKANY SK-6863 серебристый,1,39000,39000,301151585,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1700345469243,False,,,,0,0,Астана,Pickup,2023-11-18
170,109791914_582760,Кофемашина SOKANY SK-6863 серебристый,1,39000,39000,301218477,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1700378703162,False,,,,0,0,Астана,Pickup,2023-11-19
181,100977090_236595,Машинка Xiaomi Deerma Rechargeable Lint Remover MQ600 белый,1,7910,7910,301652726,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_PICKUP,1700513772736,True,1700563809000.0,False,Zammler,783,0,,Zammler,2023-11-20
183,100977090_236595,Машинка Xiaomi Deerma Rechargeable Lint Remover MQ600 белый,1,7910,7910,301850861,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_PICKUP,1700580500901,True,1700653773000.0,False,Zammler,615,0,,Zammler,2023-11-21
175,442256,Свитер Aynaz Aknaz001 розовый 42-52,1,9300,9300,301880435,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_PICKUP,1700587721374,True,,False,,0,0,,Zammler,2023-11-21
176,135630,Одеяло 6884 195x215 зимнее + 2 подушки,1,19500,19500,301896693,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1700592711023,False,,,,0,0,Астана,Pickup,2023-11-21
177,135630,Одеяло 6884 195x215 зимнее + 2 подушки,1,19500,19500,301897052,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1700592130660,False,,,,0,0,Астана,Pickup,2023-11-21
178,135630,Одеяло 6884 195x215 зимнее + 2 подушки,1,19500,19500,301915786,ARCHIVE,RETURNED,17186215_PP1,,DELIVERY_LOCAL,1700610175666,False,,,,0,0,Астана,Pickup,2023-11-21
179,135630,Одеяло 6884 195x215 зимнее + 2 подушки,1,19500,19500,301831392,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1700574836987,True,1700653777000.0,False,Zammler,1231,0,Экибастуз,Zammler,2023-11-21
194,110131962_118258,"Массажер Fortis напольный вибрационный, разминающий",1,58200,58200,301925736,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_PICKUP,1700620913396,True,1700653774000.0,False,Zammler,1679,0,,Zammler,2023-11-21
189,110817828_615445,L2988 белый,1,12000,12000,302062480,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1700654699332,True,1700826479000.0,False,Zammler,783,0,Алматы,Zammler,2023-11-22
180,101055113_154285,Ляпко валик металл,1,12000,12000,302199670,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1700714508603,False,,,,0,0,Астана,Pickup,2023-11-22
186,135630,Одеяло 6884 195x215 зимнее + 2 подушки,1,19500,19500,302323635,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1700742713397,True,1700822468000.0,False,Zammler,1231,0,Усть-Каменогорск,Zammler,2023-11-23
184,135630,Одеяло 6884 195x215 зимнее + 2 подушки,1,19500,19500,302333374,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1700744897297,False,,,,0,0,Астана,Pickup,2023-11-23
182,135630,Одеяло 6884 195x215 зимнее + 2 подушки,1,19500,19500,302447269,ARCHIVE,CANCELLED,17186215_PP1,,DELIVERY_LOCAL,1700796301305,False,,,,0,0,Астана,Pickup,2023-11-23
185,110131962_118258,"Массажер Fortis напольный вибрационный, разминающий",1,57898,57898,302669333,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1700846875195,False,,,,0,0,Астана,Pickup,2023-11-24
187,442256,Свитер Aynaz Aknaz001 розовый 42-52,1,8700,8700,303042148,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1700983241634,False,,,,0,0,Астана,Pickup,2023-11-26
191,6201364_802863,Инфракрасный обогреватель Тепломакс Курортный городок настенный 60х105 см,1,9600,9600,303089020,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1700992510524,True,1700996947000.0,False,Zammler,783,0,Алматы,Zammler,2023-11-26
193,135630,Одеяло 6884 195x215 зимнее + 2 подушки,1,19500,19500,303024191,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1700979654883,True,1700996945000.0,False,Zammler,1231,0,Алматы,Zammler,2023-11-26
190,110131962_118258,"Массажер Fortis напольный вибрационный, разминающий",1,57898,57898,303333074,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1701072303694,False,,,,0,0,Астана,Pickup,2023-11-27
197,112619167_102611,Виброплатформа SHYN SPORT для похудения,1,60200,60200,303315024,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1701068344411,True,1701083736000.0,False,Zammler,1679,0,Жетысай,Zammler,2023-11-27
192,442256,Свитер Aynaz Aknaz001 розовый 42-52,1,8700,8700,303543207,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1701148042302,False,,,,0,0,Астана,Pickup,2023-11-28
195,108249732_105374,Виброплатформа GESS Ubalance,1,62000,62000,303686312,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_PICKUP,1701181495878,False,,,,0,0,,Pickup,2023-11-28
196,442256,Свитер Aynaz Aknaz001 розовый 42-52,1,8700,8700,303727434,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1701192356403,False,,,,0,0,Астана,Pickup,2023-11-28
199,390207,одеяло теплое 195*215 Romans ,1,14300,14300,304326126,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1701406005066,False,,,,0,0,Астана,Pickup,2023-11-30
198,390207,одеяло теплое 195*215 Romans ,1,14300,14300,304239874,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1701363281642,False,,,,0,0,Астана,Pickup,2023-11-30
200,248810,Одеяло  17186215_248810 155x215 зимнее,1,16500,16500,304387695,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1701418619969,True,1701426679000.0,False,Zammler,1231,0,Караганда,Zammler,2023-12-01
201,561307,рубашка женская,1,6200,6200,304567244,ARCHIVE,RETURNED,17186215_PP1,Астана,DELIVERY_PICKUP,1701465076075,True,1701514894000.0,False,Zammler,783,0,,Zammler,2023-12-01
202,248810,Одеяло  17186215_248810 155x215 зимнее,1,16500,16500,304523770,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1701450102420,True,1701514892000.0,False,Zammler,1231,0,Алматы,Zammler,2023-12-01
203,390207,Одеяло  390207 195x215 зимнее,1,13200,13200,304898102,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1701581726498,True,1701599300000.0,False,Zammler,783,0,Кокшетау,Zammler,2023-12-03
206,172353,"Массажер Fascial Gun KH-360 ручной вибрационный, перкуссионный",1,7400,7400,305081278,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_PICKUP,1701616659930,True,1701681296000.0,False,Zammler,615,0,,Zammler,2023-12-03
207,135630,Одеяло 6884 195x215 зимнее + 2 подушки,1,19500,19500,305015588,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1701603483458,True,1701681305000.0,False,Zammler,1231,0,Тараз,Zammler,2023-12-03
208,442256,Свитер Aynaz Aknaz001 розовый 42-52,1,8700,8700,305119591,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_PICKUP,1701624689212,True,1701681290000.0,False,Zammler,783,0,,Zammler,2023-12-03
209,390207,Одеяло  390207 195x215 зимнее,1,13200,13200,305241182,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1701675037175,True,1701681300000.0,False,Zammler,783,0,Сатпаев,Zammler,2023-12-04
204,110131962_118258,"Массажер Fortis напольный вибрационный, разминающий",1,57990,57990,305581033,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1701775023525,False,,,,0,0,Астана,Pickup,2023-12-05
205,103548767_643925,Одеяло Aline Home HIT180982 150x210 см всесезонное,1,17700,17700,305476655,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1701754121286,False,,,,0,0,Астана,Pickup,2023-12-05
210,100977090_236595,Машинка Xiaomi Deerma Rechargeable Lint Remover MQ600 белый,1,8900,8900,305750586,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1701837818464,False,,,,0,0,Астана,Pickup,2023-12-05
211,100977090_236595,Машинка Xiaomi Deerma Rechargeable Lint Remover MQ600 белый,1,8900,8900,305905288,ARCHIVE,CANCELLED,17186215_PP1,,DELIVERY_LOCAL,1701868050625,False,,,,0,0,Астана,Pickup,2023-12-06
212,248810,Одеяло  17186215_248810 155x215 зимнее,1,17000,17000,306215793,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1701957191213,False,,,,0,0,Астана,Pickup,2023-12-07
219,442256,Свитер Aynaz Aknaz001 розовый 42-52,1,8900,8900,306501753,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_PICKUP,1702039849846,True,1702117064000.0,False,Zammler,783,0,,Zammler,2023-12-08
290,172353,"Массажер Fascial Gun KH-360 ручной вибрационный, перкуссионный",1,7400,7400,306402021,ARCHIVE,RETURNED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1702019303047,True,1702032097000.0,False,Zammler,783,0,Алматы,Zammler,2023-12-08
213,442256,Свитер Aynaz Aknaz001 розовый 42-52,1,8900,8900,306416197,ARCHIVE,CANCELLED,17186215_PP1,,DELIVERY_LOCAL,1702022194351,False,,,,0,0,Астана,Pickup,2023-12-08
215,101155587_973542,Увлажнитель воздуха Xiaomi Mi Smart Sterilization Humidifier S MJJSQ03DY белый,2,56400,28200,306942694,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1702181326701,True,1702187268000.0,True,Yandex,1511,995,Астана,Express,2023-12-09
216,107662664_161171,Электрогирлянда Водопад цвет свечения теплый белый 2 м,2,8800,4400,306858339,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1702138228277,False,,,,0,0,Астана,Pickup,2023-12-09
217,135630,Одеяло 6884 195x215 зимнее,1,19500,19500,306828400,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1702131802289,False,,,,0,0,Астана,Pickup,2023-12-09
214,107511981_536863,"Электрогирлянда Штора, водопад цвет свечения теплый белый 3 м",1,4800,4800,306717645,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1702109709694,True,1702115061000.0,True,Yandex,0,995,Астана,Express,2023-12-09
218,101155587_973542,Увлажнитель воздуха Xiaomi Mi Smart Sterilization Humidifier S MJJSQ03DY белый,1,28200,28200,307003998,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1702193667127,False,,,,0,0,Астана,Pickup,2023-12-10
220,101155587_973542,Увлажнитель воздуха Xiaomi Mi Smart Sterilization Humidifier S MJJSQ03DY белый,1,29400,29400,307196652,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1702231460002,False,,,,0,0,Астана,Pickup,2023-12-10
221,107462130_506462,"Электрогирлянда Штора, водопад цвет свечения желтый, теплый белый 3 м",1,4800,4800,307185281,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1702228684062,False,,,,0,0,Астана,Pickup,2023-12-10
226,101155587_973542,Увлажнитель воздуха Xiaomi Mi Smart Sterilization Humidifier S MJJSQ03DY белый,1,29950,29950,307482290,ARCHIVE,COMPLETED,17186215_PP1,,DELIVERY_LOCAL,1702308217088,False,,,,0,0,Астана,Pickup,2023-12-11
